Time Step - No.;Time Step - Repetitions;Newton Iterations;Cumulative Time - DAYS;Date;Cumulative Production Oil MSTB;Cumulative Production Gas MMSCF;Cumulative Production Water MSTB;Cumulative Injection Gas MMSCF;Cumulative Injection Water MSTB;Production Rate Oil STB/D;Production Rate Gas MSCF/D;Production Rate Water STB/D;Injection Rate Gas MSCF/D;Injection Rate Water STB/D;Gaslift Rate - MSCF/D;Cumulative Gaslift - MMSCF;Gas Oil Ratio MSCF/STB;Water Oil Ratio STB/STB;Water Cut - STB/STB;Recovery OOIP - %;Ave.Wt. Pressure Tot-PV PSIA;Ave.Wt. Pressure HCPV+ PSIA;CPU TIME - Seconds;Elapsed TIME - Seconds
897;0;6;12246.711;Fri Jul 12 00:00:00 GST 2024;188489.1;129454;18846.9;70387.8;169292.8;105001.4;73495.25;12110.4;53515.16;111429.5;24197.42;47011;0.7;0.12;0.1;6.26;4596.25;4421.87;39476.4;39538.4
898;0;14;12250.569;Tue Jul 16 00:00:00 GST 2024;188894.2;129738.7;18886.5;70591.5;169736.7;105000;73804.95;10263.5;52810.42;115058;52650;47214.1;0.7;0.098;0.089;6.28;4596.07;4421.69;39652;39714.2
899;0;3;12254.427;Sat Jul 20 00:00:00 GST 2024;189260.6;130014.9;18908;70794;170210.5;95000;71585.21;5571.41;52500.61;122815.9;20812.3;47294.4;0.75;0.059;0.055;6.29;4596.15;4422.36;39704.1;39766.4
900;0;8;12258.284;Wed Jul 24 00:00:00 GST 2024;189664.5;130306.2;18951.8;71008.9;170683.7;104682.4;75528.48;11353.34;55691.49;122665.3;22228.55;47380.2;0.72;0.11;0.098;6.3;4596.07;4422.52;39809.1;39871.5
901;0;5;12262.142;Sun Jul 28 00:00:00 GST 2024;190069.5;130596.8;18995.3;71222.5;171152.2;105000;75307.44;11269.02;55378.32;121459.6;24900.96;47476.2;0.72;0.11;0.097;6.32;4595.97;4422.77;39853.3;39915.8
902;0;7;12266;Thu Aug 01 00:00:00 GST 2024;190446.5;130878.7;19025.1;71430;171626.1;97699.03;73091.06;7730.45;53780.99;122834.1;20077.18;47553.7;0.75;0.079;0.073;6.33;4596;4423.38;39995;40057.6
903;0;8;12273.75;Thu Aug 08 00:00:00 GST 2024;191260.2;131465.6;19118.5;71862.8;172581.6;105000;75726.28;12045.46;55847.07;123290.8;22853.28;47730.8;0.72;0.11;0.1;6.36;4595.85;4423.93;40087.8;40150.6
904;1;6;12277.625;Mon Aug 12 00:00:00 GST 2024;191667.1;131756.6;19164.6;72076.7;173050.5;105000;75105.39;11902.4;55184.21;120999.1;24033.98;47823.9;0.72;0.11;0.1;6.37;4595.73;4424.23;40359.5;40422.7
905;0;2;12281.5;Fri Aug 16 00:00:00 GST 2024;192074;132046;19211.3;72288.6;173505.1;105000;74668.2;12063.67;54683.04;117314.4;13648.22;47876.8;0.71;0.11;0.1;6.38;4595.66;4424.51;40387;40450.3
906;0;7;12285.375;Tue Aug 20 00:00:00 GST 2024;192442.2;132325.5;19241.1;72484;173975.5;95038.68;72139.71;7679.3;50428.38;121406.4;1350;47882;0.76;0.081;0.075;6.39;4595.67;4425.05;40529.7;40593.1
907;0;2;12289.25;Sat Aug 24 00:00:00 GST 2024;192849.1;132613.8;19279;72695.2;174444.3;105000.7;74391.54;9790.19;54505.18;120963.4;38306.49;48030.5;0.71;0.093;0.085;6.41;4595.63;4425.41;40585.6;40649.1
908;0;5;12293.125;Wed Aug 28 00:00:00 GST 2024;193227.7;132897.9;19312.3;72904.5;174921.7;97699.07;73329.51;8596.75;54018.52;123205;23823.52;48122.8;0.75;0.088;0.081;6.42;4595.64;4425.89;40647.9;40711.5
909;0;4;12297;Sun Sep 01 00:00:00 GST 2024;193633.5;133192.8;19347.6;73122.2;175401.2;104727.5;76091.18;9091.19;56178.7;123744.1;34029.04;48254.6;0.73;0.087;0.08;6.43;4595.62;4426.28;40696;40759.7
910;0;6;12300.875;Wed Sep 04 00:00:00 GST 2024;194026.1;133481.4;19385;73334.9;175881.4;101316.5;74484.95;9667.93;54903.96;123924.2;22013.5;48340;0.74;0.095;0.087;6.45;4595.61;4426.76;40781.4;40845.1
911;1;3;12304.141;Sun Sep 08 00:00:00 GST 2024;194336.3;133720.3;19410.3;73511.4;176284.6;95000;73138.24;7741.36;54038.32;123479.6;21905.85;48411.5;0.77;0.081;0.075;6.46;4595.69;4427.38;41045.2;41109.3
912;0;6;12308.016;Thu Sep 12 00:00:00 GST 2024;194704.7;133995.4;19440.9;73712.6;176760.9;95057.58;71008.3;7906.87;51922.21;122899.9;0;48411.5;0.75;0.083;0.077;6.47;4595.77;4428.17;41157.3;41221.6
913;0;5;12311.812;Sun Sep 15 00:00:00 GST 2024;195075.6;134274.5;19474.8;73918.4;177224.7;97699.12;73516.82;8906.82;54206.02;122151.3;10066.44;48449.7;0.75;0.091;0.084;6.48;4595.8;4428.72;41218.8;41283.2
914;0;4;12315.609;Thu Sep 19 00:00:00 GST 2024;195463.7;134559.4;19510.8;74128.6;177694.2;102199.6;75017.65;9500.54;55363.46;123672.9;44085.55;48617.1;0.73;0.093;0.085;6.49;4595.81;4429.15;41295.7;41360.1
915;0;7;12319.406;Mon Sep 23 00:00:00 GST 2024;195814.7;134836;19541.3;74311.8;178164.9;92450;72856.72;8019.99;48247.58;123969.9;0;48617.1;0.79;0.087;0.08;6.51;4595.92;4429.96;41398.9;41463.5
916;0;6;12323.203;Fri Sep 27 00:00:00 GST 2024;196175.4;135111.3;19573;74503.5;178625.4;95000;72509.99;8352.51;50476.32;121284.1;2700;48627.3;0.76;0.088;0.081;6.52;4595.97;4430.57;41478.2;41542.9
917;0;5;12327;Tue Oct 01 00:00:00 GST 2024;196536.1;135387.7;19605.1;74707.3;179081.2;95000;72792.33;8461.73;53693.72;120044.7;0;48627.3;0.77;0.089;0.082;6.53;4596.02;4431.19;41559.4;41624.2
918;0;7;12334.75;Tue Oct 08 00:00:00 GST 2024;197282.9;135957.8;19669.8;75107.1;180019.8;96363.08;73558.82;8350.4;51588.55;121102.2;0;48627.3;0.76;0.087;0.08;6.56;4596.12;4432.28;41711;41776.2
919;0;10;12342.5;Wed Oct 16 00:00:00 GST 2024;198021.4;136528.3;19737.3;75502;180961.4;95293.07;73610.81;8702.94;50942.46;121496.5;0;48627.3;0.77;0.091;0.084;6.58;4596.24;4433.47;41892.4;41958.2
920;1;5;12346.375;Sun Oct 20 00:00:00 GST 2024;198390.6;136812;19767.6;75710.6;181433.2;95268.76;73209.69;7808.58;53843.63;121771.6;4050;48643;0.77;0.082;0.076;6.59;4596.31;4434.11;42255.8;42322.4
921;0;7;12350.25;Thu Oct 24 00:00:00 GST 2024;198783.9;137105.3;19812.5;75924.1;181898.1;101495.4;75700.94;11590.31;55095.46;119979.3;45900;48820.9;0.75;0.11;0.1;6.61;4596.26;4434.36;42402.6;42469.5
922;0;5;12354.125;Mon Oct 28 00:00:00 GST 2024;199177.5;137398.5;19846.2;76141.3;182365.9;101565.2;75676.86;8715.81;56043.66;120704.1;28640.09;48931.9;0.75;0.086;0.079;6.62;4596.24;4434.73;42497.7;42564.9
923;1;4;12356.062;Wed Oct 30 00:00:00 GST 2024;199361.6;137540.2;19861.2;76245.4;182601.6;95034.24;73113.2;7699.23;53727.49;121682.3;1350;48934.5;0.77;0.081;0.075;6.62;4596.28;4435.06;42807.2;42875.4
924;0;2;12358;Fri Nov 01 00:00:00 GST 2024;199558.5;137686.5;19879.7;76353.6;182839.3;101618.7;75523.76;9586.91;55889.98;122689.7;31757.66;48996;0.74;0.094;0.086;6.63;4596.28;4435.25;42851.8;42920.1
925;0;2;12361.875;Mon Nov 04 00:00:00 GST 2024;199929.9;137970.6;19911.8;76556.5;183307;95840.25;73306.6;8276.28;52350.14;120676;2700;49006.5;0.76;0.086;0.079;6.64;4596.34;4435.82;42909.2;42977.7
926;0;10;12365.75;Fri Nov 08 00:00:00 GST 2024;200298.2;138255.2;19944.4;76767.1;183771.9;95059.17;73452.1;8423.11;54347.49;119983.4;0;49006.5;0.77;0.089;0.081;6.66;4596.39;4436.4;43116.6;43185.8
927;0;3;12369.625;Tue Nov 12 00:00:00 GST 2024;200673.1;138542.4;19977.5;76964.4;184241.6;96748.49;74118.71;8542.73;50913.48;121224.3;0;49006.5;0.77;0.088;0.081;6.67;4596.44;4436.87;43209.1;43278.5
928;0;8;12373.3;Sat Nov 16 00:00:00 GST 2024;201022.4;138810.9;20006.4;77152.9;184685.6;95048.12;73041.44;7840.66;51295.18;120798.9;0;49006.5;0.77;0.082;0.076;6.68;4596.51;4437.43;43313.2;43382.9
929;0;6;12376.975;Tue Nov 19 00:00:00 GST 2024;201378;139080.2;20035.3;77351.7;185125.3;96764.47;73288.4;7881.41;54092.76;119644.5;41850;49160.3;0.76;0.081;0.075;6.69;4596.54;4437.92;43462.2;43532.1
930;0;6;12382.487;Mon Nov 25 00:00:00 GST 2024;201910.7;139490.4;20089.7;77608.6;185806.6;96626.94;74409.79;9870.35;46611.63;123588.3;0;49160.3;0.77;0.1;0.093;6.71;4596.61;4438.61;43556.7;43626.7
931;0;10;12388;Sun Dec 01 00:00:00 GST 2024;202430.8;139893;20137.7;77905.7;186468.3;94352.27;73042.06;8710.37;53883.16;120052.7;1350;49167.7;0.77;0.092;0.085;6.73;4596.68;4439.45;43776;43846.3
932;0;5;12395.75;Sun Dec 08 00:00:00 GST 2024;203170.7;140461.8;20207.5;78296.6;187410.4;95472.61;73390.05;8996.83;50439.55;121560.5;0;49167.7;0.77;0.094;0.086;6.75;4596.79;4440.5;43882.3;43952.7
933;1;12;12401.562;Sat Dec 14 00:00:00 GST 2024;203738.6;140894.8;20262.2;78296.6;187438.1;97699.55;74489.41;9412.63;0;4750;33750;49363.9;0.76;0.096;0.088;6.77;4595.01;4436.14;44286.1;44357
934;0;5;12407.375;Fri Dec 20 00:00:00 GST 2024;204348.9;141342.7;20338.6;78574.6;188117.9;105000;77065.9;13140.28;47824.82;116961.1;49950;49654.2;0.73;0.13;0.11;6.79;4594.76;4435.56;44337;44407.9
935;0;9;12413.188;Thu Dec 26 00:00:00 GST 2024;204959.2;141797.7;20414.9;78898.3;188810.7;104988.7;78271.87;13127.87;55704.29;119202;54000;49968.1;0.75;0.13;0.11;6.81;4594.6;4435.26;44470.1;44541.3
936;0;4;12419;Wed Jan 01 00:00:00 GST 2025;205549.2;142238.8;20470.6;79225.4;189504.8;101505.4;75899.25;9590.71;56268.42;119402.8;22930.38;50101.4;0.75;0.094;0.086;6.83;4594.56;4435.47;44526.3;44597.6
937;0;5;12426.75;Wed Jan 08 00:00:00 GST 2025;206315.5;142820.5;20538.2;79656.5;190464.6;98877.52;75050.03;8725.21;55632.35;123851.4;30497.15;50337.7;0.76;0.088;0.081;6.86;4594.66;4436.31;44607.3;44678.7
938;0;6;12434.5;Thu Jan 16 00:00:00 GST 2025;207123.2;143418.7;20636.7;80100.9;191427.9;104223.7;77185.56;12702.11;57331.27;124292.4;31880.46;50584.8;0.74;0.12;0.11;6.88;4594.56;4436.66;44676.7;44748.2
939;0;15;12442.25;Fri Jan 24 00:00:00 GST 2025;207861.9;143994.9;20705.8;80525.2;192381.3;95312.42;74353.54;8922.87;54752.22;123023.8;1350;50595.3;0.78;0.094;0.086;6.91;4594.71;4437.93;44914.8;44986.5
940;2;5;12443.219;Sat Jan 25 00:00:00 GST 2025;207962.8;144070.4;20716.4;80581.5;192501.6;104246.3;77959.42;10904.82;58144.57;124129.7;25744.01;50620.2;0.75;0.1;0.095;6.91;4594.69;4437.95;45617.4;45689.9
941;0;3;12444.914;Sun Jan 26 00:00:00 GST 2025;208140.9;144202;20734.2;80679.4;192712.6;105000;77591.52;10517.31;57710.32;124496.2;6618.95;50631.4;0.74;0.1;0.091;6.92;4594.68;4438.05;45659.3;45731.9
942;0;8;12447.457;Wed Jan 29 00:00:00 GST 2025;208389.3;144392.8;20759.3;80821;193029;97699.1;75040.44;9856.08;55717.68;124408.6;10988.99;50659.4;0.77;0.1;0.092;6.92;4594.72;4438.43;45763;45835.7
943;0;6;12450;Sat Feb 01 00:00:00 GST 2025;208631.7;144581.5;20782.7;80961.2;193341.7;95301.91;74230.02;9205.52;55104.75;122981.8;0;50659.4;0.78;0.097;0.088;6.93;4594.77;4438.85;45845.5;45918.3
944;0;6;12453.875;Tue Feb 04 00:00:00 GST 2025;209010.2;144869.9;20817.9;81174.7;193819.1;97699.16;74421.19;9084.67;55103.54;123195;13294.88;50710.9;0.76;0.093;0.085;6.95;4594.82;4439.39;46007.8;46080.8
945;1;4;12455.812;Thu Feb 06 00:00:00 GST 2025;209213.7;145020.6;20836.7;81286.9;194056.1;105000;77775.9;9680.61;57892.89;122295;21212.22;50752;0.74;0.092;0.084;6.95;4594.8;4439.49;46220.7;46294
946;0;3;12459.688;Mon Feb 10 00:00:00 GST 2025;209607.2;145312.7;20873.3;81502.9;194534.6;101563.1;75386.69;9460.53;55756.63;123500.3;25400.29;50850.4;0.74;0.093;0.085;6.96;4594.83;4439.92;46275.2;46348.5
947;0;14;12463.35;Fri Feb 14 00:00:00 GST 2025;209955.2;145586.2;20905.7;81706.4;194979.3;95000;74661.92;8843.16;55550.04;121403.1;0;50850.4;0.79;0.093;0.085;6.98;4594.88;4440.46;46474.9;46548.6
948;0;10;12467.013;Tue Feb 18 00:00:00 GST 2025;210304.2;145859.1;20938.3;81909.3;195425.3;95298.19;74523.88;8906.62;55396.69;121776.5;0;50850.4;0.78;0.093;0.085;6.99;4594.94;4441.04;46643.7;46717.6
949;0;10;12470.675;Fri Feb 21 00:00:00 GST 2025;210653.7;146132.3;20973.4;82110.1;195871.2;95424.24;74573.83;9586.23;54828.89;121749.8;0;50850.4;0.78;0.1;0.091;7;4595;4441.59;46849.8;46923.9
950;0;12;12474.338;Tue Feb 25 00:00:00 GST 2025;211037.1;146415.9;21014.7;82144.9;196313.7;104673.1;77455.37;11255.47;9500;120827.3;47250;51023.5;0.74;0.11;0.097;7.01;4594.86;4441.21;47006.9;47081.2
951;0;11;12478;Sat Mar 01 00:00:00 GST 2025;211421.6;146702.3;21068.5;82178.1;196771.7;105000;78183.28;14712.31;9077.76;125039.1;55350;51226.2;0.74;0.14;0.12;7.03;4594.7;4440.86;47103.1;47177.6
952;0;4;12482.085;Wed Mar 05 00:00:00 GST 2025;211850.5;147013.7;21128.6;82213.1;197264.8;105000;76221.12;14691.39;8553.94;120708.8;55350;51452.3;0.73;0.14;0.12;7.04;4594.46;4440.37;47148.4;47223
953;0;5;12488.814;Tue Mar 11 00:00:00 GST 2025;212557.1;147525.4;21228.1;82521.3;198015.9;105000;76054.2;14792.65;45814.22;111635;55350;51824.7;0.72;0.14;0.12;7.06;4593.99;4439.62;47191.6;47266.3
954;0;4;12495.543;Tue Mar 18 00:00:00 GST 2025;213263.6;148037;21324.8;82891.3;198772.6;105000;76034.15;14378.13;54978.43;112451.4;55350;52197.2;0.72;0.14;0.12;7.09;4593.56;4439.21;47232.9;47307.7
955;1;4;12502.271;Tue Mar 25 00:00:00 GST 2025;213970.1;148549.1;21424.4;83268.5;199546;105000.1;76109.19;14796.99;56066.59;114946.2;51240.4;52542;0.72;0.14;0.12;7.11;4593.18;4439.04;47411.7;47486.7
956;1;4;12505.636;Fri Mar 28 00:00:00 GST 2025;214323.4;148806;21473;83457.9;199932.5;105000;76343.91;14435.85;56291.55;114872.2;49258.52;52707.7;0.73;0.14;0.12;7.12;4593;4438.96;47635.2;47710.5
957;0;4;12509;Tue Apr 01 00:00:00 GST 2025;214676.6;149065.2;21521.7;83649.8;200324.5;105000;77047.65;14476.3;57028.33;116521.9;50348.29;52877.1;0.73;0.14;0.12;7.13;4592.84;4438.88;47670.4;47745.8
958;0;8;12512.875;Fri Apr 04 00:00:00 GST 2025;215083.5;149363;21579.9;83870;200764.1;105000.2;76851.73;15039.03;56843.29;113444.9;38053.08;53024.5;0.73;0.14;0.13;7.15;4592.61;4438.72;47773.5;47849.1
959;0;9;12516.75;Tue Apr 08 00:00:00 GST 2025;215489.7;149669.5;21630.3;84093.9;201233.7;104821.1;79098.91;12995.59;57759.33;121167.6;55350;53239;0.75;0.12;0.11;7.16;4592.5;4438.72;47912.3;47988.1
960;0;7;12520.625;Sat Apr 12 00:00:00 GST 2025;215858;149960.6;21664.6;84305.3;201707.2;95042.67;75109.76;8846.2;54570.52;122204.4;0;53239;0.79;0.093;0.085;7.17;4592.56;4439.28;48038.2;48114.1
961;0;9;12524.3;Wed Apr 16 00:00:00 GST 2025;216207.1;150236.8;21699.9;84505.2;202167.7;95000;75168.86;9619.55;54388.92;125295.5;2700;53248.9;0.79;0.1;0.092;7.18;4592.65;4439.88;48199.3;48275.4
962;0;4;12527.975;Sat Apr 19 00:00:00 GST 2025;216557.1;150512;21734.2;84707.8;202626.5;95252.35;74893.38;9319.72;55141.02;124846.4;0;53248.9;0.79;0.098;0.089;7.2;4592.74;4440.49;48263;48339.1
963;0;5;12533.487;Fri Apr 25 00:00:00 GST 2025;217082.3;150925.6;21787.4;85012.6;203316.9;95264.77;75013.6;9657.65;55282.67;125253.6;0;53248.9;0.79;0.1;0.092;7.21;4592.88;4441.4;48332.1;48408.4
964;0;2;12539;Thu May 01 00:00:00 GST 2025;217607.5;151339.2;21839;85317.1;204004.4;95269.19;75039.25;9352.23;55237.16;124715.8;0;53248.9;0.79;0.098;0.089;7.23;4593.05;4442.37;48361.1;48437.4
965;1;5;12542.875;Sun May 04 00:00:00 GST 2025;218011.4;151642.6;21883.2;85543.7;204492.4;104241.1;78303.66;11420.7;58473.78;125936.6;20783.24;53329.5;0.75;0.11;0.099;7.24;4593;4442.57;48661.2;48737.8
966;0;11;12546.75;Thu May 08 00:00:00 GST 2025;218379.5;151933.7;21920.4;85757.7;204977.7;95000;75124.53;9580.42;55237.71;125225.3;1350;53334.7;0.79;0.1;0.092;7.26;4593.09;4443.28;48820.4;48897.3
967;1;5;12548.688;Sat May 10 00:00:00 GST 2025;218583;152087.3;21946.3;85872.7;205219;105000;79245.73;13380.93;59358.37;124554.7;28687.41;53390.3;0.75;0.13;0.11;7.26;4593.06;4443.35;49154.3;49231.6
968;0;2;12552.562;Wed May 14 00:00:00 GST 2025;218963;152383.4;21986.3;86093.8;205701.7;98072.85;76423.63;10320.57;57057.6;124572.7;6559.83;53415.7;0.78;0.11;0.095;7.28;4593.11;4443.92;49207.4;49284.7
969;0;11;12556.05;Sun May 18 00:00:00 GST 2025;219307.1;152650.3;22021.8;86293;206141.5;98666.69;76527.23;10187.85;57113.42;126095.4;19130.73;53482.4;0.78;0.1;0.094;7.29;4593.16;4444.44;49351;49428.6
970;0;8;12559.537;Wed May 21 00:00:00 GST 2025;219647.8;152915.9;22059.3;86491.2;206580.1;97699.07;76151.43;10764.57;56821.56;125783.1;20381.58;53553.5;0.78;0.11;0.099;7.3;4593.21;4444.95;49458.2;49535.9
971;0;7;12563.025;Sun May 25 00:00:00 GST 2025;220001.3;153186.6;22097.2;86693.4;207014.9;101352.5;77625.88;10855.41;57995.09;124669.2;21445.86;53628.3;0.77;0.11;0.097;7.31;4593.22;4445.3;49560.2;49638.1
972;0;8;12566.513;Wed May 28 00:00:00 GST 2025;220341.1;153451.2;22131.4;86890.8;207444.3;97429.56;75870.35;9809.67;56603.5;123106.8;7793.41;53655.5;0.78;0.1;0.091;7.32;4593.26;4445.77;49694.4;49772.5
973;0;10;12570;Sun Jun 01 00:00:00 GST 2025;220681.8;153719.3;22168.5;87091.5;207882.6;97699.18;76881.62;10622.72;57546.82;125690.1;28978.1;53756.5;0.79;0.11;0.098;7.33;4593.32;4446.26;49846.1;49924.3
974;0;4;12576;Sat Jun 07 00:00:00 GST 2025;221261.3;154175.7;22227.2;87432.5;208619.7;96589.27;76057.86;9794.55;56820.24;122852;0;53756.5;0.79;0.1;0.092;7.35;4593.41;4447.1;49935;50013.4
975;2;5;12576.75;Sat Jun 07 00:00:00 GST 2025;221340.1;154235.3;22236;87477.1;208714.4;105000;79430.4;11624.93;59539.96;126186.3;18229.33;53770.2;0.76;0.11;0.1;7.35;4593.4;4447.14;50525.1;50604.1
976;0;7;12578.25;Mon Jun 09 00:00:00 GST 2025;221486.6;154350.1;22250.4;87563;208902.1;97699.11;76592.64;9654.69;57262.76;125169.5;16190.19;53794.5;0.78;0.099;0.09;7.36;4593.43;4447.36;50645.9;50725
977;0;7;12581.25;Thu Jun 12 00:00:00 GST 2025;221771.6;154577.1;22277.3;87731;209273;95000;75642.5;8961.11;56002.84;123642.6;2700;53802.6;0.8;0.094;0.086;7.37;4593.5;4447.88;50752.9;50832.2
978;0;8;12585;Mon Jun 16 00:00:00 GST 2025;222162.9;154859.4;22324.2;87731;209732.5;104336.6;75289.78;12502.16;0;122517.2;49950;53989.9;0.72;0.12;0.11;7.38;4593.35;4447.46;50888.5;50967.9
979;0;6;12588.75;Thu Jun 19 00:00:00 GST 2025;222556.6;155148;22369;87873.5;210187.9;105000;76966.1;11945.97;38000;121440.7;52650;54187.3;0.73;0.11;0.1;7.4;4593.21;4447.36;50941.7;51021.2
980;0;5;12592.5;Mon Jun 23 00:00:00 GST 2025;222950.4;155437.1;22416;88013.5;210643.3;105000;77083.34;12539.26;37338.6;121433.2;52650;54384.8;0.73;0.12;0.11;7.41;4593.08;4447.3;50979.3;51058.9
981;0;7;12596.25;Fri Jun 27 00:00:00 GST 2025;223344.1;155719.3;22463.2;88220.8;211059.3;105000;75263.34;12578.47;55284.7;110932.1;43807.07;54549.1;0.72;0.12;0.11;7.42;4592.83;4447.04;51062.2;51142
982;0;4;12600;Tue Jul 01 00:00:00 GST 2025;223737.9;156012.3;22510;88438.9;211511.3;105000.7;78137.46;12494.13;58148.36;120555.8;44843.8;54717.2;0.74;0.12;0.11;7.43;4592.71;4447.05;51101.8;51181.6
983;0;10;12607.75;Tue Jul 08 00:00:00 GST 2025;224551.6;156602.4;22619.6;88874.2;212398.4;105000;76137.89;14136.35;56166.57;114453.5;18968.18;54864.2;0.73;0.13;0.12;7.46;4592.32;4446.85;51273.9;51353.9
984;1;7;12611.625;Sat Jul 12 00:00:00 GST 2025;224919.8;156892.8;22656.6;89090.6;212887.4;95000;74949.46;9551.79;55839.75;126210.9;20292.6;54942.9;0.79;0.1;0.091;7.47;4592.41;4447.48;51587.1;51667.5
985;1;3;12613.562;Mon Jul 14 00:00:00 GST 2025;225108.5;157041.4;22679.1;89201.8;213131.7;97398.99;76693.07;11607.94;57383.41;126079.3;22312.86;54986.1;0.79;0.12;0.11;7.48;4592.44;4447.69;51900;51980.8
986;0;5;12617.05;Fri Jul 18 00:00:00 GST 2025;225442.3;157305.3;22715.5;89398.8;213572.7;95731.1;75665.6;10436.06;56505.09;126451.6;4686.03;55002.4;0.79;0.11;0.098;7.49;4592.53;4448.27;51994.9;52075.8
987;1;3;12618.794;Sat Jul 19 00:00:00 GST 2025;225618.8;157441.4;22739.2;89500.7;213792.7;101215.4;78057.91;13610.08;58433.77;126154.1;14911.46;55028.4;0.77;0.13;0.12;7.5;4592.53;4448.41;52214.2;52295.3
988;0;3;12621.845;Tue Jul 22 00:00:00 GST 2025;225932.7;157682;22782;89680.9;214177;102842.3;78825;14023.89;59051.04;125936.3;17168.7;55080.8;0.77;0.14;0.12;7.51;4592.5;4448.5;52241;52322.2
989;0;2;12624.897;Fri Jul 25 00:00:00 GST 2025;226246.6;157923.6;22824.3;89862.2;214558.4;102868.1;79173.86;13837.34;59394.3;124994.6;17439.93;55134;0.77;0.13;0.12;7.52;4592.5;4448.74;52260;52341.3
990;0;2;12627.948;Mon Jul 28 00:00:00 GST 2025;226567;158163.1;22872.5;90040.7;214938.4;105000.1;78498.98;15800.12;58514.08;124512.3;40538.75;55257.8;0.75;0.15;0.13;7.53;4592.4;4448.86;52282.7;52364.1
991;0;5;12631;Fri Aug 01 00:00:00 GST 2025;226887.4;158403.2;22919.3;90219.7;215300.9;105000;78662.74;15361.79;58664.37;118789.3;18624.55;55314.6;0.75;0.15;0.13;7.54;4592.29;4448.92;52334.4;52416
992;0;2;12634.875;Mon Aug 04 00:00:00 GST 2025;227294.3;158706.2;22978.3;90445.3;215755.2;105000;78213.58;15208.31;58216.28;117242.5;31658.6;55437.3;0.74;0.14;0.13;7.55;4592.12;4448.95;52366;52447.7
993;0;6;12638.75;Fri Aug 08 00:00:00 GST 2025;227701.2;159014.6;23034.9;90672.7;216226.8;105000;79573.28;14616.17;58686.82;121711.9;55350;55651.7;0.76;0.14;0.12;7.57;4592;4448.97;52425.5;52507.3
994;0;6;12646.5;Sat Aug 16 00:00:00 GST 2025;228514.9;159632.3;23149.9;91135.7;217155.3;105000;79700.6;14831.47;59742.06;119805.1;22374.18;55825.1;0.76;0.14;0.12;7.59;4591.74;4449;52504.2;52586.1
995;0;5;12654.25;Sun Aug 24 00:00:00 GST 2025;229328.7;160250.4;23260.2;91581.3;218120.4;105000;79764.28;14243.97;57488.19;124525.3;54000;56243.6;0.76;0.14;0.12;7.62;4591.57;4449.41;52588.6;52670.6
996;0;5;12662;Mon Sep 01 00:00:00 GST 2025;230142.4;160865.5;23365.5;92041.6;219042.1;105000;79365.08;13583.74;59403.5;118928.7;33284.56;56501.6;0.76;0.13;0.11;7.65;4591.3;4449.51;52659.4;52741.5
997;1;10;12669.5;Mon Sep 08 00:00:00 GST 2025;230929.9;161464.4;23477.8;92480;219925.4;105000.4;79851.52;14973.56;58441.53;117778.6;52650;56896.5;0.76;0.14;0.12;7.67;4590.99;4449.42;53109;53191.6
998;1;5;12673.25;Fri Sep 12 00:00:00 GST 2025;231291.8;161754;23519.2;92697.4;220397.9;96506.78;77232.61;11046.24;57992.62;125990.6;0;56896.5;0.8;0.11;0.1;7.69;4591.06;4450.01;53432.8;53515.8
999;0;9;12677;Tue Sep 16 00:00:00 GST 2025;231653.6;162044.9;23560.4;92916.1;220864.8;96466.53;77552.65;10973.83;58314.2;124510.5;0;56896.5;0.8;0.11;0.1;7.7;4591.13;4450.6;53537.5;53620.7
1000;0;4;12680.75;Fri Sep 19 00:00:00 GST 2025;232010.6;162333.1;23599.6;93131.2;221327.8;95210.41;76863.8;10440.94;57358.49;123461.3;0;56896.5;0.81;0.11;0.099;7.71;4591.21;4451.19;53596.8;53680.1
1001;0;10;12684.5;Tue Sep 23 00:00:00 GST 2025;232398.9;162628.2;23646.6;93131.2;221788.8;103544.9;78697.42;12538.88;0;122941.5;29700;57007.9;0.76;0.12;0.11;7.72;4591.06;4450.91;53733.9;53817.4
1002;0;5;12688.25;Sat Sep 27 00:00:00 GST 2025;232792.6;162923.3;23700.6;93131.2;222245;105000;78703.35;14404.64;0;121667.4;52650;57205.3;0.75;0.14;0.12;7.74;4590.85;4450.45;53802.6;53886.1
1003;0;10;12692;Wed Oct 01 00:00:00 GST 2025;233186.4;163216.7;23752.8;93131.2;222689.5;105000;78216.15;13913.43;0;118516.2;52650;57402.7;0.74;0.13;0.12;7.75;4590.61;4449.9;53909.2;53992.9
1004;1;4;12693.938;Thu Oct 02 00:00:00 GST 2025;233384.4;163372.1;23781.1;93248.4;222935.6;102180.9;80237.31;14626.54;60492.75;127031.9;27083.98;57455.2;0.79;0.14;0.13;7.75;4590.59;4449.99;54091.1;54175.1
1005;0;13;12697.812;Mon Oct 06 00:00:00 GST 2025;233780.5;163680.9;23825.3;93358.8;223427.5;102230.4;79696.55;11408.5;28500;126936.7;44550;57627.8;0.78;0.11;0.1;7.77;4590.54;4449.95;54272.1;54356.5
1006;0;4;12701.688;Fri Oct 10 00:00:00 GST 2025;234187.4;163991.7;23876.7;93469.3;223919.2;105000;80189.54;13260.96;28500;126902.8;51300;57826.6;0.76;0.13;0.11;7.78;4590.43;4449.83;54327.5;54411.9
